event_def,horizon,risk_env,group,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct
rolling_2sigma,5d,broad_3of4_5d_up,funding_negative_x_risk_on,11,2.7578317709831173,5.039540439675014,72.72727272727273,3.1408335485870027,1.4924051141723655,-4.380595993022898,-14.641592066042206,8.257893523151932,14.586244152905872,-12.373337625654324
rolling_2sigma,5d,broad_3of4_5d_up,funding_low20_x_risk_on,14,1.5079498059631773,3.8520130666793313,64.28571428571429,1.7824239589737025,0.8274557955514871,-5.349031500109053,-14.641592066042206,7.624023012586559,14.586244152905872,-12.192539671292035
rolling_1_5sigma,24h,nasdaq_5d_up,all_funding_covered_crashes,333,0.09563601951501947,0.2683422860320181,53.153153153153156,1.0693131318035438,0.446612550629277,-3.4944402382076114,-36.61731954434463,2.897743565517376,17.836878322292744,-35.44342926022382
rolling_1_5sigma,24h,nasdaq_5d_up,funding_low_only,73,0.7781793073664428,0.7587321014045528,58.9041095890411,1.6927132958962607,1.6037863261735885,-3.150763606396402,-20.25185698185711,3.5661151095541332,15.525724084864,-21.77673216704219
rolling_1_5sigma,24h,nasdaq_5d_up,risk_on_only,164,0.17823171465098964,0.2429652570345368,53.65853658536586,1.1531222733547235,0.6608963391137058,-3.238766562425143,-36.61731954434463,2.793048100231954,16.94516985576277,-24.737178337419685
rolling_1_5sigma,24h,nasdaq_5d_up,funding_low_x_risk_on,24,0.8758838802986024,0.5890614641078679,62.5,2.5999157924312915,1.50261576222898,-2.6012047336394817,-9.425650229529623,3.5200015392347095,14.586244152905872,-4.340322700597332
rolling_1_5sigma,24h,nasdaq_5d_up,funding_low_x_risk_off,49,0.7303240063384464,0.8165797511583086,57.14285714285714,1.5196323049064522,1.093291829077498,-3.419935299175302,-20.25185698185711,3.588701348077932,15.525724084864,-19.24208106562397
rolling_1_5sigma,24h,nasdaq_5d_up,funding_not_low_x_risk_on,140,0.05863420053997035,0.2418892698239165,52.142857142857146,1.0461805437898715,0.19592165100109193,-3.348062875931257,-36.61731954434463,2.6684275106886237,16.94516985576277,-25.398629933745376
rolling_1_5sigma,24h,nasdaq_5d_up,funding_not_low_x_risk_off,120,-0.276409025123706,0.14141039902504757,50.83333333333333,0.8339068961046529,-0.7316131282276364,-3.8742837785485102,-25.55756084422856,2.758686273528559,17.836878322292744,-52.554621763472554
rolling_1_5sigma,24h,nasdaq_5d_up,funding_high_x_risk_off,36,-0.4786918419784859,-0.10195682103272433,47.22222222222222,0.736195830144964,-0.6653584710201425,-4.11072607783072,-25.55756084422856,2.5645651528754034,6.898808550413792,-29.754755617730353
rolling_1_5sigma,24h,nasdaq_5d_up,funding_high_x_risk_on,69,0.41811586753772323,0.3994734876550115,56.52173913043478,1.3972697559740577,1.0297978430914498,-3.3539801104468436,-15.485697612480113,2.9221769405187614,16.94516985576277,-19.36495589138072
